Age,Experience,Salary
50,30,103295.33748986074
45,26,93006.22152902585
24,4,24787.297287112957
41,20,71696.76027915446
36,15,64926.12729113084
46,28,97791.27320370091
51,30,110591.16397917196
35,15,54203.15183644987
28,8,34651.58089258955
38,17,67900.38432276841
41,23,82793.80221923943
57,39,127526.92981083738
30,9,45909.48607187094
59,40,131890.32001230738
43,24,90095.65210933624
23,4,26288.695511267717
45,26,89290.20830321233
29,8,37493.78444399258
32,14,60116.45908373226
34,14,56106.758894864826
38,18,71917.02261401896
29,8,43701.320254394974
42,22,80758.73025043204
39,20,73830.42114122139
51,33,111785.09558725976
39,18,70556.29287296557
52,34,120517.79007200019
59,38,125818.89080208102
53,32,112157.45707896224
32,11,49027.638280574814
46,25,85087.43867090912
54,36,119337.60280405937
59,39,129952.37667993711
29,8,41792.08859840072
32,13,56316.85273360246
43,22,75873.86480024533
45,27,96917.6062488655
38,17,68029.78395446112
33,14,58235.16002941172
53,35,119458.23789289297
36,15,63351.3195353882
37,18,72014.56208635814
43,25,84098.40300831877
49,28,99353.82709018324
41,22,79736.53376220034
54,36,120281.75869077389
31,10,44136.47585793718
53,35,119560.3508790122
54,35,115610.17372537489
23,2,23511.8661802544
54,33,113392.63378748347
54,33,117123.94003876745
34,15,57640.20648989454
51,31,105977.65916705648
54,33,111663.60996148296
34,15,57656.93617214348
47,29,98595.71037365508
43,25,90304.24156728397
23,4,29641.321959054643
59,39,133163.60426905056
47,28,98267.73290509827
36,18,69460.66233233309
55,37,124890.74112977315
32,11,48585.72003487544
24,4,26080.083185202675
27,8,41009.77378935864
30,12,42302.20529795984
27,9,34601.45590040653
30,12,53081.67330726354
52,33,112910.41859783589
53,34,119251.70153559305
33,13,52175.76406334356
29,8,44522.732398649154
29,8,39090.44403392115
49,28,100848.17464118027
41,23,81658.56125635316
28,7,33808.60493853281
32,14,50777.21425978877
41,21,80357.11216879007
37,19,72186.25272630273
25,5,30281.077739833556
27,7,32584.152498656018
43,22,85746.39800025345
47,26,93817.61778062375
24,6,34108.66649040747
35,16,62491.03848938548
32,11,45231.73535840517
39,18,72477.30908355537
33,14,57852.30533356566
44,25,88955.77007822934
33,12,52801.011597134355
34,15,61952.63062675647
46,28,99980.61817093872
40,20,69866.02134477245
57,37,121529.39464565541
29,8,41698.54738901602
50,29,100411.63965938591
53,35,115854.16220467647
39,20,75616.31268923816
27,6,30263.168278577166
39,19,70562.57636151272
40,22,82556.80954855609
43,25,84457.57454430552
58,39,127395.20872091304
53,32,106667.01070385362
24,3,21916.505507946193
49,31,107248.14571717914
31,11,46143.63620623528
56,35,125010.04719297728
50,30,106365.92925614555
36,18,67943.54584432348
54,33,118302.22685053307
28,8,35007.57897646461
33,15,61599.714571347504
51,31,107291.22409012496
42,21,77134.03206809796
52,33,115333.2137625005
45,25,88762.4742573889
41,22,81045.71061006274
58,37,126200.26742908679
25,6,33419.35532028754
49,31,105478.7587113865
41,22,83280.28707975449
45,25,83867.46329071395
53,33,115922.67766546327
57,38,122826.28077256984
55,37,122739.65542403287
57,36,125067.07716587286
23,4,20458.991286894125
36,16,63499.442234147165
55,35,115885.96245339647
57,38,125592.79045689128
27,8,35454.77853097601
33,14,52470.000693164
24,3,19311.168792274533
39,19,78213.56238139844
42,22,80452.58555848949
36,16,59287.73265981288
54,33,112813.6281906719
56,38,128109.9830851743
47,27,94863.91559259345
29,9,38199.47467719903
57,39,128302.30495825829
51,30,109057.14922876745
44,26,87791.86112990681
35,17,59009.0873432881
35,17,63836.13555994779
23,5,23204.850859581496
58,37,123770.6797869686
26,5,26744.188404760698
59,41,133270.4340756031
35,16,62708.58935311541
46,27,96271.1709089316
41,22,78082.29507382338
23,4,26216.853552083496
27,7,33432.83809573894
38,17,67702.51591250929
46,25,86067.00892998911
49,31,107495.72194135615
23,3,24723.241788526055
56,38,135007.9375095586
58,40,128736.67072022789
26,5,38467.281346738
22,2,23270.053831765974
33,14,61981.944118422005
57,36,126215.79541775677
44,24,84169.37937291502
52,32,112973.52001946703
32,11,46503.04178163504
31,10,45235.56597292417
24,6,28475.944718136303
35,17,62963.907016587116
37,19,73690.92961491681
31,12,51813.86952054687
50,29,105572.69070178166
31,11,43806.5639925461
33,12,45888.67733171193
51,31,111305.14713650734
22,3,26583.018609063845
26,5,31134.612335875136
41,21,79257.67694625308
29,9,44595.11443539259
33,15,59544.57227776444
22,3,25110.001744307214
41,20,77944.46816074432
49,31,106719.45651094563
58,39,130463.21532978864
58,40,135146.15910727863
33,12,58293.842092273495
58,38,126456.94907324569
49,28,98207.77952373844
36,17,60230.76788084634
27,6,34804.41019076895
41,22,78910.1986247675
35,17,60799.00296564632
23,4,26309.228544299338
30,10,49483.89469515082
58,38,127943.92205620716
41,21,77218.45789817287
47,29,105367.12078470888
50,31,107484.97538631377
22,4,22377.07908978577
56,35,122566.99756808771
27,6,36873.779884169475
58,37,125898.87444870707
26,5,30891.479059146106
54,34,113066.43649944944
35,16,59888.23801948925
33,13,53000.88118125862
41,22,80730.79181561616
45,26,90640.75681221722
55,37,123887.66220587475
46,25,90128.54872044979
50,31,104505.92318102512
52,31,107693.59730762776
44,23,87967.819898632
59,38,127711.93281050243
41,21,75297.2071654519
44,23,90755.3733838311
37,18,69176.80747515774
29,9,39681.48503367246
42,21,80430.50160979156
22,4,26768.32173521215
29,8,37789.44099455572
50,29,102353.14455107557
53,33,113125.68197715888
59,40,137470.24949198106
26,5,32544.02727696427
43,23,77571.16631492054
55,35,125708.72689859688
22,3,22635.049390779543
47,27,101167.08955815548
31,12,52648.15340578919
51,33,113744.68980523231
39,18,69217.51221919945
38,18,77276.33174343313
47,29,100185.05134277952
29,9,39986.00668960605
33,13,52256.07291864796
48,30,104003.17750388547
29,9,41997.941259676554
46,26,96012.07191700932
25,7,37274.74710263589
54,34,119278.47205936201
22,3,22815.286020545107
40,20,77029.56632403373
52,31,110843.88992804513
37,17,65762.02164454453
35,14,58337.600446168275
26,5,32840.09417847514
47,27,96633.4959030271
49,31,107919.7348254454
23,4,30721.285721244334
27,8,39157.04057042549
30,10,43176.803749963794
54,36,117962.95996629336
46,28,98339.45286189971
34,15,58505.598620055265
30,12,52424.941792990765
34,14,61733.09429607793
52,32,107910.88463006633
32,14,53342.45826993593
25,5,29927.522671259125
55,34,115100.20438522338
59,40,133833.9222071804
25,5,28391.480343298004
59,41,133976.66662919108
40,21,79977.6561450279
27,7,36225.84613392902
55,36,127991.10618812684
39,21,78077.01992286318
34,13,58365.59701714547
44,23,82313.61015668858
40,20,72776.37859439375
32,11,55162.61182091867
22,2,19173.252211212886
45,26,89652.55134752239
28,8,35486.26157088804
46,26,98747.25169408965
42,22,80175.90888100618
36,15,61710.17624030168
22,2,21454.19165847012
33,15,56829.771355031786
28,8,38111.09100748768
36,17,68037.05161208448
42,24,82322.4268446256
40,21,79522.50472177425
50,31,111802.11299356475
46,27,96377.126019964
54,36,126000.20070299818
53,35,114885.7599133372
56,35,115009.87264194895
59,41,137727.93302017255
47,27,94240.96486722225
32,13,56136.29488497986
56,35,119568.66805836902
29,11,47441.577124875555
35,16,62742.95148422349
31,13,53338.65198470163
23,2,19872.06353656157
30,12,45906.05560508934
24,6,31342.42536584353
42,23,87850.12511509497
47,27,94173.51512261403
29,11,45156.96020382223
23,2,21972.94228060547
27,9,37468.69247407366
49,31,110010.46450107297
50,30,101754.79363863659
47,28,97632.10835470795
46,25,98116.7251208802
33,14,53072.30728883277
26,7,39917.11215258211
55,36,122863.7445015744
58,40,134786.95441244717
36,16,60571.916303248
57,39,133396.2518337043
36,15,59402.2255612546
44,24,83556.6445579578
27,8,42866.98120942866
42,22,79842.45332181329
44,23,78921.84965853294
37,19,70193.8792962521
36,18,70424.20853798033
46,27,97445.08541399999
57,39,129077.36259085588
32,14,53067.55661064432
36,15,56401.46837237317
25,5,29931.710484965122
42,24,86452.9872238178
34,13,56626.88204221109
43,22,81052.89730835742
40,21,76963.99670303555
55,34,116664.52079522282
35,16,62958.10509825614
25,7,34599.00663308037
48,29,104317.26176654799
50,29,103432.53491531457
49,29,102324.00581468793
56,36,122874.80263410346
29,11,44174.5263688898
37,19,70998.04237370894
57,37,124060.41534054243
51,32,111539.65308127695
39,21,76373.42285134213
23,2,26492.943864272933
34,16,58214.14792331742
25,6,23198.445053873893
47,29,101802.98911377329
46,25,88570.26023092092
51,30,105983.1818192387
32,11,44793.08652953794
28,9,47226.87922379623
52,33,112340.46639226103
31,10,43376.163287619274
34,13,60171.47648503094
52,33,116021.02945120123
28,9,45668.531932359736
57,38,127983.46971676222
41,21,78140.72942449457
25,6,30709.821113502167
28,7,34359.58274311597
22,2,22194.715737176994
34,15,58394.64293448286
43,22,88162.45736110862
42,24,88527.57607349058
43,23,89649.78470060023
49,28,92813.95944672394
30,12,55686.26302036159
47,26,86345.16085692952
30,11,43717.26659296955
36,17,60242.058951602135
31,13,53729.14742104056
45,26,92445.40885740517
29,8,41884.7575827882
45,27,94734.60715509744
37,16,67175.30087740382
47,26,90701.9202394074
48,27,100244.48843380518
58,39,131407.77797991765
25,6,39567.58060194425
45,24,90115.72102988514
40,20,74089.01499143527
57,36,123397.78112459216
31,10,42472.652346753115
46,28,99078.08048906531
39,18,68587.41145885641
40,21,79672.50486507708
57,39,126986.00252725872
31,11,47010.981613082884
54,36,118521.43656195601
26,6,29707.975728528545
56,38,129818.15050179716
55,37,128373.51901450186
54,34,110002.36397624137
42,23,89085.62359428522
38,19,75712.26143114592
43,24,82459.97283178997
58,40,136480.53058247853
36,15,59119.44202452627
56,38,127705.6982992088
49,28,101306.16367290374
28,7,37939.987556417065
53,34,114781.01142619885
32,11,46768.303079699865
31,13,51445.32048767851
30,12,53428.48273524939
35,16,56914.55148560951
34,14,56514.257838284844
46,28,102717.64071458316
23,2,23611.110652724423
56,38,131152.8921654991
28,10,43555.824163283534
42,24,82509.31046082186
39,19,72167.0626712117
24,3,22433.193382497266
32,13,60192.05953818573
45,27,94525.46952317786
40,19,74412.37697931493
25,4,32607.17610544382
47,28,95209.75245200036
59,41,130160.81058459185
53,33,115470.04124823933
57,36,125534.98218735088
58,39,130257.70959697849
54,34,113531.24030657062
57,36,124429.45731671278
24,6,31928.760013168685
30,9,43466.60429249688
29,9,38601.13241033582
54,34,117974.3867595138
27,9,43458.60609443737
25,7,30482.335733045235
34,15,63881.24982599367
23,5,29763.478322653064
26,7,38052.83345774519
48,28,95163.20811380238
53,33,116047.75496513247
42,21,73566.07469388607
29,8,36655.26012000475
59,40,135290.10228550812
29,11,46172.149503822904
24,6,32082.491506316685
24,3,30282.16053011336
43,23,84035.44295196778
27,8,40629.10515663276
23,3,23799.702213612327
44,24,86710.84589049693
23,5,26065.196519811972
59,40,135604.3666764189
38,18,76606.43825605782
56,35,120763.58892002968
55,34,116698.97599635663
44,26,95420.42168015691
51,30,108568.40824988458
29,8,40817.17219138628
43,23,83074.89355815227
57,36,126933.28237893237
26,5,30862.79000423586
34,14,59741.28120647368
50,32,107542.10768055038
52,34,114239.87027555364
37,18,68790.64002354565
51,30,101794.37820344456
37,17,64890.296863595926
33,14,52661.38314606347
38,20,69365.74185465119
37,19,78307.9780293992
33,13,52173.07571644195
29,10,42936.90121423654
41,22,80740.65729699742
24,4,23814.78740275501
37,17,64494.99578134281
51,32,116003.22750550434
44,26,93074.29874867374
49,28,102458.2452272964
26,8,42720.779100004846
41,21,78631.94845909181
22,3,22836.26348034574
51,32,106198.4366270851
42,21,77351.31965967605
41,22,80012.50670699305
27,6,31078.16597102262
43,25,93635.67622811413
39,21,80306.88368846153
29,10,47456.6265222291
53,34,116151.39207922366
54,34,113900.90444803741
37,17,69984.0045426513
33,14,57506.08385402315
59,40,136819.24711706283
55,37,126857.74200374907
35,16,63431.88176307149
57,37,131998.84744952462
54,36,120027.81898300986
44,23,83573.21134447644
23,3,28923.475805265967
42,22,81246.19024652222
23,5,28622.19969956145
48,27,95740.97859560366
30,10,47037.90783883128
22,3,22812.145521735736
32,12,49975.34000395111
24,6,33988.4468492001
44,26,92279.77149916411
47,29,97971.65902923656
25,5,30096.049252905716
39,18,73683.59450588832
27,8,40795.91843773487
56,38,132553.9390142709
43,22,79306.10021257236
36,17,68710.68932424109
43,25,87054.44940210758
58,39,127802.82123681717
33,14,54090.80884978467
59,38,129894.23079018338
39,20,77583.85464947044
56,38,128931.2469337597
51,30,105040.15496189933
45,25,86903.3658000408
51,31,110115.99399469876
35,14,60390.86790736795
27,7,36894.850819579166
24,5,26343.044128031455
37,19,73426.12738905661
28,9,45181.73422778426
35,14,62099.0506159334
30,12,48686.908982822846
36,15,61808.9145674036
42,21,76896.40472593224
56,35,117732.91569266473
23,4,31249.612534849988
48,30,105693.7015840316
23,5,32878.24289493299
56,38,124325.52472978702
39,20,75365.2572247271
35,15,61524.89719844942
41,22,78003.46413140612
39,20,78963.5153980756
31,10,44763.439647336294
46,28,99360.90587635248
23,5,27349.224852044998
46,26,89416.77744642888
54,34,119739.18028255294
57,36,124637.21314221308
52,34,116711.75506135936
35,15,59165.494034706164
22,2,22055.488929958807
37,19,74798.71231286725
24,5,27448.571382582544
56,36,124680.81797996667
27,9,41607.47075302718
46,26,92446.75627891219
34,13,49563.33008150418
55,35,119964.02245933248
29,11,49018.06557382598
42,22,81971.91725722472
55,34,113183.97800782697
25,4,31241.165442360987
46,26,97943.76049588424
36,16,62671.50810305537
25,4,34433.229022475425
33,12,49011.34941529365
53,34,112683.70305169068
53,34,113455.53459307936
49,28,100235.4163149338
34,14,51664.955066469054
52,34,115067.26144037259
35,15,68803.65100057557
41,21,73488.52677300078
39,20,72858.67147125008
50,31,104391.79509977829
27,8,37645.5485971481
53,32,110455.52863832159
50,29,100491.31631080116
23,3,23531.08571889156
44,24,88899.61676865455
40,22,84156.03751940379
52,32,110146.72354165958
26,6,33017.35548302616
40,21,78889.76748513913
55,36,118792.66475010851
31,12,50042.04699651407
46,27,93983.40850656218
23,4,29355.79892127656
32,14,61255.47635595749
52,34,113668.81240051091
36,18,71839.97069036227
30,11,43124.88267057571
44,23,85102.02105392741
40,21,78279.99042871792
30,11,43048.256668459166
56,38,125514.71965522466
42,23,80722.83746359206
30,12,46065.80231146992
49,30,96501.3462690288
28,8,38378.25165530617
37,16,63239.6784955783
37,16,63216.12358218377
54,36,124297.11831339155
25,5,24186.506041321296
25,4,26356.849646362698
38,20,81679.93371756331
58,39,134160.26773888836
50,31,110177.3910076831
57,37,122950.21661435178
59,38,128912.28828704105
58,39,124600.41802120784
56,38,129756.44692191255
28,9,45700.897206069305
48,29,97150.60717317389
49,28,96023.34703317928
43,22,81403.91589948733
35,17,65459.88200564308
28,8,37374.82356285844
58,38,126553.89126257232
43,24,84086.02821035762
26,8,37852.906418555605
23,3,25758.411580396085
48,28,98852.09326688679
42,23,83065.42062225132
59,41,131722.23717118293
36,16,65601.17602611474
42,21,78345.82946600922
31,10,44190.1213052404
44,25,90265.41502131309
26,7,32968.570429135274
22,3,22252.4221657729
34,15,59822.76293222477
42,22,78964.3359189857
47,29,96062.97385947879
42,23,78074.58344977544
39,20,75837.19846331186
58,38,128906.67363965823
53,34,116300.59080588598
57,38,125014.59182290878
38,20,73938.35199458811
56,35,119298.63622337059
32,13,51699.81436518589
42,22,80774.84773643957
47,29,101889.29279957862
25,5,35249.708952612746
55,37,126695.87995015463
39,21,79572.68804600545
56,37,128813.96521112394
50,31,105207.93213169304
50,31,106537.34628709854
59,38,126785.26841545387
42,21,76454.53429299379
34,14,55715.27272761645
38,19,69383.03415274114
30,9,43172.30737218697
22,3,24798.529393119257
23,2,17581.57200399189
50,29,101563.75444644726
54,36,121096.60512266617
31,12,46082.781013072025
42,23,81201.5637513312
49,28,102120.3569934624
32,13,56081.732528440174
55,34,112612.43046312292
29,10,45916.38702148623
43,25,84589.13786899357
29,10,43295.55281780787
36,18,67708.04210692293
38,18,71258.32611144938
44,25,88976.23603000837
45,26,89458.41269782041
40,21,73948.1753781185
26,8,38503.96600236997
53,34,114598.60159301783
22,3,22273.919151668877
44,23,87411.39378042791
58,38,130304.69379344817
29,11,51760.68753076496
34,13,51445.40773796921
29,11,44872.42558171073
44,23,85051.06198813689
22,2,26456.39252974935
45,24,85115.40384186215
56,38,128115.23193861452
45,26,96463.69027827376
38,19,71649.76304542336
26,6,36060.01156390849
41,23,88872.46826805719
42,24,86885.37150890852
52,34,117375.44187140415
57,37,128228.83518864035
32,13,50786.88550630089
36,15,56055.29983437844
40,20,75475.35717478885
28,7,34624.611866526306
49,30,107658.27465989087
26,6,33942.89148110742
26,7,38607.43421003058
51,30,101895.05330045658
53,35,122004.60930048111
29,11,40103.72514573144
31,10,42141.16956741719
